number;incident_state;active;reassignment_count;reopen_count;sys_mod_count;made_sla;opened_at;impact;urgency;priority;knowledge;resolved_at;closed_at
INC0000491;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000493;Closed;false;5;0;15;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000494;Closed;false;1;0;7;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000497;Closed;false;1;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000499;Closed;false;0;0;7;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000500;Closed;false;0;0;5;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-02;2016-03-07
INC0000503;Closed;false;2;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000504;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000505;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000508;Closed;false;0;0;13;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-17;2016-03-24
INC0000509;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000510;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000511;Closed;false;1;0;10;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-22;2016-03-27
INC0000512;Closed;false;1;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000513;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000516;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000517;Closed;false;3;0;23;false;2016-03-01;3 - Low;1 - High;3 - Moderate;true;2016-04-19;2016-04-24
INC0000519;Closed;false;0;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000520;Closed;false;3;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000521;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000524;Closed;false;1;0;14;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-16;2016-03-24
INC0000525;Closed;false;3;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000526;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000527;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000528;Closed;false;1;0;5;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000530;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000532;Closed;false;1;0;6;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-02;2016-03-07
INC0000534;Closed;false;1;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000535;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000536;Closed;false;2;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000537;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000538;Closed;false;0;0;3;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-02;2016-03-07
INC0000539;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000540;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000541;Closed;false;6;0;25;false;2016-03-01;2 - Medium;3 - Low;4 - Low;true;2016-03-22;2016-03-27
INC0000543;Closed;false;0;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000544;Closed;false;0;0;4;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000545;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000547;Closed;false;1;0;8;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-08;2016-03-24
INC0000548;Closed;false;0;0;5;false;2016-03-01;1 - High;1 - High;1 - Critical;true;2016-03-04;2016-03-09
INC0000549;Closed;false;0;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000550;Closed;false;2;0;11;true;2016-03-01;2 - Medium;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000552;Closed;false;2;0;10;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000553;Closed;false;3;0;8;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-11;2016-03-24
INC0000554;Closed;false;1;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000557;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000558;Closed;false;3;1;25;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-30;2016-04-04
INC0000559;Closed;false;2;0;10;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000561;Closed;false;3;0;13;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-22;2016-03-27
INC0000564;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000565;Closed;false;2;0;7;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000566;Closed;false;1;0;6;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-11;2016-05-23
INC0000568;Closed;false;0;0;5;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-02;2016-03-07
INC0000569;Closed;false;1;0;12;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-22;2016-03-27
INC0000570;Closed;false;1;0;15;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-28;2016-04-02
INC0000571;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000572;Closed;false;2;0;24;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-04-19;2016-04-24
INC0000574;Closed;false;0;0;7;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-07;2016-03-24
INC0000576;Closed;false;0;0;5;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-03;2016-03-08
INC0000577;Closed;false;5;0;14;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000579;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000582;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000583;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000587;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000588;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000590;Closed;false;2;0;9;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000591;Closed;false;8;0;20;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-24;2016-03-29
INC0000592;Closed;false;2;0;11;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000594;Closed;false;0;0;13;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000595;Closed;false;2;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000596;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000597;Closed;false;2;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000598;Closed;false;0;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000599;Closed;false;0;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-14;2016-03-24
INC0000600;Closed;false;1;0;5;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-02;2016-03-07
INC0000602;Closed;false;1;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-07;2016-03-24
INC0000603;Closed;false;1;0;7;true;2016-03-01;3 - Low;2 - Medium;4 - Low;true;2016-03-03;2016-03-08
INC0000604;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000605;Closed;false;2;0;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000606;Closed;false;1;0;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000607;Closed;false;1;0;11;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000609;Closed;false;2;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000610;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000611;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000612;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000613;Closed;false;2;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000614;Closed;false;2;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000615;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000617;Closed;false;2;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000618;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000619;Closed;false;1;0;7;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000620;Closed;false;1;0;4;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000621;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000622;Closed;false;1;0;6;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-02;2016-03-07
INC0000623;Closed;false;1;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-18;2016-03-24
INC0000624;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000625;Closed;false;1;0;10;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-18;2016-03-24
INC0000627;Closed;false;1;0;5;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-07;2016-03-24
INC0000628;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000630;Closed;false;1;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000631;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000632;Closed;false;1;0;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-07;2016-03-24
INC0000633;Closed;false;0;0;5;false;2016-03-01;2 - Medium;1 - High;2 - High;true;2016-03-03;2016-03-08
INC0000634;Closed;false;1;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000637;Closed;false;1;0;4;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-03;2016-03-08
INC0000638;Closed;false;0;0;3;false;2016-03-01;2 - Medium;1 - High;2 - High;true;2016-03-01;2016-03-06
INC0000644;Closed;false;0;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-12;2016-03-24
INC0000645;Closed;false;0;0;2;false;2016-03-01;2 - Medium;1 - High;2 - High;true;2016-03-01;2016-03-06
INC0000648;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000649;Closed;false;10;0;16;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-11;2016-03-29
INC0000649;Closed;false;10;0;17;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-11;2016-03-29
INC0000649;Closed;false;10;0;19;false;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-11;2016-03-29
INC0000650;Closed;false;0;0;2;false;2016-03-01;2 - Medium;1 - High;2 - High;true;2016-03-01;2016-03-06
INC0000651;Closed;false;1;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-14;2016-03-24
INC0000653;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000654;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000655;Closed;false;2;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000660;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000661;Closed;false;0;0;6;false;2016-03-01;1 - High;1 - High;1 - Critical;true;2016-03-01;2016-03-06
INC0000664;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000665;Closed;false;0;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000666;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000668;Closed;false;1;0;7;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-10;2016-03-24
INC0000669;Closed;false;5;0;20;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000670;Closed;false;1;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000672;Closed;false;0;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-22;2016-03-27
INC0000673;Closed;false;1;0;10;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000674;Closed;false;1;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000675;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000676;Closed;false;3;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000677;Closed;false;3;0;13;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-26;2016-03-31
INC0000678;Closed;false;1;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000679;Closed;false;1;0;5;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-04;2016-03-09
INC0000681;Closed;false;0;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-22;2016-03-27
INC0000682;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000686;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000687;Closed;false;1;0;2;true;2016-03-01;3 - Low;2 - Medium;4 - Low;true;2016-03-03;2016-03-08
INC0000688;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000692;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000694;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000695;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000696;Closed;false;2;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000697;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000698;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000699;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000700;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000702;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000703;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000704;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000705;Closed;false;3;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000706;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000708;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000709;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000710;Closed;false;5;0;20;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-14;2016-03-24
INC0000712;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000715;Closed;false;0;2;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-10;2016-03-24
INC0000717;Closed;false;1;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000720;Closed;false;0;0;9;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000722;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000723;Closed;false;2;0;15;false;2016-03-01;2 - Medium;1 - High;2 - High;true;2016-03-24;2016-03-29
INC0000727;Closed;false;4;0;18;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-15;2016-03-24
INC0000728;Closed;false;1;0;3;true;2016-03-01;3 - Low;2 - Medium;4 - Low;true;2016-03-03;2016-03-08
INC0000729;Closed;false;1;0;9;true;2016-03-01;3 - Low;3 - Low;4 - Low;true;2016-03-03;2016-03-08
INC0000730;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000733;Closed;false;2;0;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-18;2016-03-24
INC0000734;Closed;false;1;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000735;Closed;false;4;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000738;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000740;Closed;false;2;0;9;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-08;2016-03-24
INC0000741;Closed;false;0;0;12;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-14;2016-03-24
INC0000742;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000743;Closed;false;1;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000745;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000746;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000747;Closed;false;0;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-09;2016-03-24
INC0000748;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000749;Closed;false;1;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000750;Closed;false;2;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000751;Closed;false;1;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000752;Closed;false;0;0;2;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000753;Closed;false;0;0;1;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;;2016-03-06
INC0000754;Closed;false;3;0;10;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000757;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000759;Closed;false;0;0;5;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000760;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000761;Closed;false;0;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-02;2016-03-07
INC0000763;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000764;Closed;false;6;0;15;false;2016-03-01;2 - Medium;3 - Low;4 - Low;true;2016-03-17;2016-03-24
INC0000765;Closed;false;7;0;18;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-17;2016-03-24
INC0000767;Closed;false;1;0;9;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000768;Closed;false;4;0;8;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000769;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000771;Closed;false;0;0;19;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-04-07;2016-04-12
INC0000772;Closed;false;7;0;21;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-15;2016-03-24
INC0000773;Closed;false;1;0;6;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-10;2016-03-24
INC0000774;Closed;false;4;0;10;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-03;2016-03-08
INC0000775;Closed;false;0;0;3;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000777;Closed;false;0;0;2;false;2016-03-01;1 - High;2 - Medium;2 - High;true;2016-03-01;2016-03-06
INC0000778;Closed;false;2;0;6;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-04;2016-03-09
INC0000780;Closed;false;0;0;4;true;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-01;2016-03-06
INC0000782;Closed;false;0;0;11;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-16;2016-03-24
INC0000783;Closed;false;10;0;22;false;2016-03-01;2 - Medium;2 - Medium;3 - Moderate;true;2016-03-23;2016-03-28
